stop_id,stop_code,stop_name,stop_lat,stop_lon,zone_id,location_type,parent_station,stop_timezone,wheelchair_boarding
place_097404,,Saint-Albert,43.724807,7.29605,,1,,Europe/Paris,0
place_097747,,Saint-André,43.817561,7.232991,,1,,Europe/Paris,0
place_097733,,Saint-André-de-la-Roche,43.748872,7.284245,,1,,Europe/Paris,0
place_097895,,Saint-Antoine,43.67603,7.188532,,1,,Europe/Paris,0
place_098070,,Saint-Antoine,43.793465,7.273085,,1,,Europe/Paris,0
place_097405,,Saint-Antoine-Ginestière,43.708026,7.21545,,1,,Europe/Paris,0
place_098150,,Saint-Aubert,43.730693,7.297713,,1,,Europe/Paris,0
place_097407,,Saint-Charles / Mont Gros,43.717181,7.297647,,1,,Europe/Paris,0
place_097406,,Saint-Charles,43.71847,7.29173,,1,,Europe/Paris,0
place_098322,,Saint-Claude,43.73093,7.123613,,1,,Europe/Paris,0
place_100029,,Sainte Anne,43.738646,7.309792,,1,,Europe/Paris,0
place_095926,,Sainte-Anne,43.669333,7.145268,,1,,Europe/Paris,0
place_097430,,Sainte-Anne,43.726601,7.295418,,1,,Europe/Paris,0
place_096499,,Sainte-Claire,43.836567,7.246823,,1,,Europe/Paris,0
place_098327,,Sainte-Colombe,43.732016,7.128111,,1,,Europe/Paris,0
place_098328,,Sainte-Elisabeth,43.714349,7.1261,,1,,Europe/Paris,0
place_097902,,Sainte-Geneviève,43.695577,7.17485,,1,,Europe/Paris,0
place_097432,,Sainte-Hélène / Promenade,43.684484,7.235425,,1,,Europe/Paris,0
place_095928,,Sainte-Luce,43.664702,7.150675,,1,,Europe/Paris,0
place_097433,,Sainte-Marguerite,43.676898,7.22565,,1,,Europe/Paris,0
place_097901,,Sainte-Pétronille,43.71539,7.17746,,1,,Europe/Paris,0
place_097435,,Sainte-Rosalie,43.714929,7.274484,,1,,Europe/Paris,0
place_098397,,Saint-Estève,43.699817,7.305512,,1,,Europe/Paris,0
place_100188,,Saint-Estève,43.746606,7.178269,,1,,Europe/Paris,0
place_097409,,Saint-Honoré,43.692573,7.238819,,1,,Europe/Paris,0
place_097411,,Saint-Isidore / G.Eiffel,43.708154,7.18935,,1,,Europe/Paris,0
place_099800,,Saint-Isidore / Ginestière,43.711072,7.197004,,1,,Europe/Paris,0
place_099798,,Saint-Isidore Eglise,43.710915,7.19555,,1,,Europe/Paris,0
place_097410,,Saint-Isidore / Mercantour,43.711015,7.187843,,1,,Europe/Paris,0
place_097415,,Saint-Jean-d'Angely Université,43.709536,7.290357,,1,,Europe/Paris,0
place_098174,,Saint-Jean-la-Rivière,43.919632,7.265014,,1,,Europe/Paris,0
place_097793,,Saint-Jeannet,43.749791,7.144576,,1,,Europe/Paris,0
place_100193,,Saint-Joseph / Les Condamines,43.810674,7.191115,,1,,Europe/Paris,0
place_097416,,Saint-Joseph,43.734883,7.297487,,1,,Europe/Paris,0
place_097897,,Saint-Joseph,43.680381,7.189858,,1,,Europe/Paris,0
place_098004,,Saint-Joseph,44.064359,7.257374,,1,,Europe/Paris,0
place_097417,,Saint-Lambert,43.70989,7.264537,,1,,Europe/Paris,0
place_096285,,Saint-Laurent-d'Eze / RN7,43.731902,7.382052,,1,,Europe/Paris,0
place_097898,,Gare Saint-Laurent-du-Var,43.662098,7.194215,,1,,Europe/Paris,0
place_099779,,Saint-Laurent-Ragadan,43.666474,7.179676,,1,,Europe/Paris,0
place_097418,,Saint-Louis,43.716751,7.249459,,1,,Europe/Paris,0
place_097900,,Saint-Marc,43.684332,7.182646,,1,,Europe/Paris,0
place_098071,,Saint-Martin,43.815793,7.26526,,1,,Europe/Paris,0
place_097420,,Saint-Maurice,43.720095,7.262836,,1,,Europe/Paris,0
place_098398,,Saint-Michel,43.717519,7.334457,,1,,Europe/Paris,0
place_097421,,Saint-Pancrace,43.74355,7.240994,,1,,Europe/Paris,0
place_099775,,Saint-Philippe,43.699244,7.250104,,1,,Europe/Paris,0
place_097423,,Saint-Pierre-de-Féric,43.717497,7.236765,,1,,Europe/Paris,0
place_097424,,Saint-Pons,43.728899,7.281999,,1,,Europe/Paris,0
place_097425,,Saint-Raphaël,43.722916,7.240919,,1,,Europe/Paris,0
place_097426,,Saint-Roch,43.711725,7.292795,,1,,Europe/Paris,0
place_097427,,Saint-Roman de Bellet,43.743719,7.214626,,1,,Europe/Paris,0
place_097429,,Saint-Sylvestre,43.725323,7.248833,,1,,Europe/Paris,0
place_095925,,Saint-Véran,43.653893,7.144255,,1,,Europe/Paris,0
place_097436,,Salvetti,43.703794,7.294195,,1,,Europe/Paris,0
place_095702,,San Miqueu,43.712129,7.331998,,1,,Europe/Paris,0
place_098825,,San Sebastian la Diligence,43.800924,7.179603,,1,,Europe/Paris,0
place_097437,,Sanctuaire,43.743587,7.303984,,1,,Europe/Paris,0
place_097438,,Sant'Anna,43.731841,7.25623,,1,,Europe/Paris,0
place_097439,,Santoline,43.675313,7.201722,,1,,Europe/Paris,0
place_095929,,Saphir,43.679871,7.156131,,1,,Europe/Paris,0
place_097903,,Sauvaigo Vespins,43.66154,7.179426,,1,,Europe/Paris,0
place_100429,,Sauvaigo,43.663627,7.184932,,1,,Europe/Paris,0
place_098399,,Schifanoia,43.705616,7.320318,,1,,Europe/Paris,0
place_097442,,Scudéri / Saint-Maur,43.728977,7.274169,,1,,Europe/Paris,0
place_097441,,Scudéri,43.728656,7.276632,,1,,Europe/Paris,0
place_095930,,Solidarités,43.665122,7.170841,,1,,Europe/Paris,0
place_097445,,Séréna Gairaut,43.732564,7.258471,,1,,Europe/Paris,0
place_098400,,Settimelli,43.705198,7.30718,,1,,Europe/Paris,0
place_097446,,Sévillan,43.700617,7.259508,,1,,Europe/Paris,0
place_097904,,Sidonie,43.690125,7.183596,,1,,Europe/Paris,0
place_097447,,Sirius,43.688556,7.22621,,1,,Europe/Paris,0
place_098401,,Soleil d'Or,43.705157,7.305771,,1,,Europe/Paris,0
place_097448,,Somora,43.68117,7.22487,,1,,Europe/Paris,0
place_095931,,Sous-Barri,43.665623,7.146674,,1,,Europe/Paris,0
place_097905,,Square Bénes,43.671641,7.190155,,1,,Europe/Paris,0
place_095932,,Square Bourdet,43.664791,7.151229,,1,,Europe/Paris,0
place_097449,,Square Daudet,43.707615,7.251989,,1,,Europe/Paris,0
place_095933,,Square du 8 mai,43.65996,7.148559,,1,,Europe/Paris,0
place_097451,,Square Normandie Niemen,43.704387,7.287817,,1,,Europe/Paris,0
place_097452,,Stade de Valrose,43.717896,7.266143,,1,,Europe/Paris,0
place_097455,,Stade du Ray / Musset,43.721867,7.261088,,1,,Europe/Paris,0
place_097453,,Stade du Ray,43.721773,7.260695,,1,,Europe/Paris,0
place_098839,,Stade du Rostit,43.734589,7.319119,,1,,Europe/Paris,0
place_097456,,Stade Hairabedian,43.74652,7.304627,,1,,Europe/Paris,0
place_096327,,Stade Tennis,43.766898,7.200205,,1,,Europe/Paris,0
place_096334,,Stade,43.728865,7.169044,,1,,Europe/Paris,0
place_097735,,Staou Inférieur,43.749449,7.295451,,1,,Europe/Paris,0
place_096328,,Super Gattières,43.753997,7.161794,,1,,Europe/Paris,0
place_097460,,Super Rimiez,43.738368,7.274629,,1,,Europe/Paris,0
place_097461,,Tabacs / Madeleine,43.70213,7.236484,,1,,Europe/Paris,0
place_097462,,Temple,43.734029,7.259152,,1,,Europe/Paris,0
place_097464,,Passerelle du Paillon,43.712583,7.284084,,1,,Europe/Paris,0
place_097465,,Tende / Vauban,43.711652,7.28553,,1,,Europe/Paris,0
place_097466,,Tennis Crémat,43.718302,7.203302,,1,,Europe/Paris,0
place_097469,,Terra Amata,43.700516,7.288889,,1,,Europe/Paris,0
place_097471,,Terrasses Impériales,43.708434,7.245447,,1,,Europe/Paris,0
place_097472,,Terrasses Pessicart,43.722701,7.238373,,1,,Europe/Paris,0
place_097470,,Terrasses,43.702259,7.245812,,1,,Europe/Paris,0
place_097474,,Terron,43.701601,7.20732,,1,,Europe/Paris,0
place_097475,,Théodore de Banville / Lorrain,43.688342,7.294448,,1,,Europe/Paris,0
place_097476,,Thiers / Gambetta,43.701963,7.256168,,1,,Europe/Paris,0
place_096350,,Thomas Garbies,43.726559,7.154139,,1,,Europe/Paris,0
place_095936,,Todos,43.690089,7.156606,,1,,Europe/Paris,0
place_097478,,Toit Zézette,43.731245,7.217271,,1,,Europe/Paris,0
place_097479,,Tordo,43.719852,7.281512,,1,,Europe/Paris,0
place_096307,,Tornéo,43.747835,7.263848,,1,,Europe/Paris,0
place_096287,,Toscana,43.727319,7.379299,,1,,Europe/Paris,0
place_097480,,Toselli,43.704867,7.270217,,1,,Europe/Paris,0
place_097483,,Tournant Robert,43.681041,7.205115,,1,,Europe/Paris,0
place_097484,,Trachel,43.706196,7.260227,,1,,Europe/Paris,0
place_097485,,Tramontane,43.73174,7.213501,,1,,Europe/Paris,0
place_096153,,Trois Communes,43.799765,7.233571,,1,,Europe/Paris,0
place_097488,,Trois Vallées,43.689748,7.227621,,1,,Europe/Paris,0
place_097489,,Tyrsene,43.689211,7.215237,,1,,Europe/Paris,0
place_097491,,Tzaréwitch / Gambetta,43.702675,7.25507,,1,,Europe/Paris,0
place_097492,,Uletta,43.698889,7.227722,,1,,Europe/Paris,0
place_097493,,Urbain Bosio,43.69897,7.293807,,1,,Europe/Paris,0
place_097494,,Usine / Canta Galet,43.703474,7.22146,,1,,Europe/Paris,0
place_097495,,Val Azur,43.687159,7.229608,,1,,Europe/Paris,0
place_098331,,Val d'Azur,43.7231,7.116079,,1,,Europe/Paris,0
place_096288,,Val des Costes,43.731051,7.382623,,1,,Europe/Paris,0
place_095938,,Val en Sol,43.662562,7.169441,,1,,Europe/Paris,0
place_097496,,Val Fleuri,43.717467,7.264113,,1,,Europe/Paris,0
place_099808,,Val Fleuri,43.660059,7.17267,,1,,Europe/Paris,0
place_097913,,Val Maïssa,43.712038,7.177942,,1,,Europe/Paris,0
place_098332,,Val Vert,43.719566,7.125202,,1,,Europe/Paris,0
place_097499,,Vallon 1,43.747606,7.244765,,1,,Europe/Paris,0
place_097500,,Vallon 2,43.741027,7.258861,,1,,Europe/Paris,0
place_098501,,Vallon Barla / Promenade,43.682071,7.232789,,1,,Europe/Paris,0
place_097501,,Vallon Barla,43.68243,7.231796,,1,,Europe/Paris,0
place_098333,,Vallon des Dames,43.717085,7.084799,,1,,Europe/Paris,0
place_097503,,Vallon des Fleurs,43.732585,7.271395,,1,,Europe/Paris,0
place_095940,,Vallon des Vaux,43.695646,7.158507,,1,,Europe/Paris,0
place_097498,,Vallon,43.688386,7.228864,,1,,Europe/Paris,0
place_097504,,Valrose Université,43.715848,7.262688,,1,,Europe/Paris,0
place_097506,,Valrose Université,43.715503,7.261515,,1,,Europe/Paris,0
place_097505,,Valrose,43.715796,7.26529,,1,,Europe/Paris,0
place_099488,,Vauban / Université,43.709951,7.28787,,1,,Europe/Paris,0
place_097507,,Vauban,43.708739,7.286257,,1,,Europe/Paris,0
place_098335,,Venciannes,43.718082,7.126804,,1,,Europe/Paris,0
place_097508,,Verdi,43.69958,7.261728,,1,,Europe/Paris,0
place_097510,,Vernier / Gambetta,43.707363,7.256068,,1,,Europe/Paris,0
place_097511,,Vérola,43.710684,7.192676,,1,,Europe/Paris,0
place_097512,,Victor Hugo,43.702228,7.268846,,1,,Europe/Paris,0
place_097513,,Victoria,43.719265,7.273239,,1,,Europe/Paris,0
place_098156,,Vieux chemin de Laghet,43.744141,7.317887,,1,,Europe/Paris,0
place_097514,,Vieux Chemin de Crémat,43.712637,7.198737,,1,,Europe/Paris,0
place_097516,,Vieux Mas,43.708255,7.243749,,1,,Europe/Paris,0
place_097517,,Vigna,43.723015,7.222142,,1,,Europe/Paris,0
place_097775,,Villa Alexandra,43.689477,7.330777,,1,,Europe/Paris,0
place_097519,,Villa Cyrnos,43.71635,7.250426,,1,,Europe/Paris,0
place_097520,,Villa la Côte,43.690879,7.293603,,1,,Europe/Paris,0
place_097521,,Villa Laurenti,43.722102,7.26907,,1,,Europe/Paris,0
place_099825,,Villa Louise,43.710627,7.197549,,1,,Europe/Paris,0
place_097523,,Villa Préjane,43.711756,7.228575,,1,,Europe/Paris,0
place_097915,,Villa Sirius,43.671979,7.178577,,1,,Europe/Paris,0
place_097524,,Villa Vansy,43.705743,7.249393,,1,,Europe/Paris,0
place_097525,,Villa Verte,43.708909,7.297814,,1,,Europe/Paris,0
place_095645,,Village,43.784359,7.243358,,1,,Europe/Paris,0
place_095755,,Village,43.989269,7.331022,,1,,Europe/Paris,0
place_096079,,Village,43.792213,7.185232,,1,,Europe/Paris,0
place_096140,,Village,43.790616,7.231137,,1,,Europe/Paris,0
place_096274,,Village,43.729944,7.361421,,1,,Europe/Paris,0
place_096335,,Village,43.722424,7.154128,,1,,Europe/Paris,0
place_096452,,Village,44.185937,7.053511,,1,,Europe/Paris,0
place_097749,,Village,43.820923,7.239525,,1,,Europe/Paris,0
place_098006,,Village,44.072998,7.25219,,1,,Europe/Paris,0
place_099534,,Village,43.860081,7.22633,,1,,Europe/Paris,0
place_100170,,Village,43.763677,7.222198,,1,,Europe/Paris,0
place_097529,,Virgile Barel,43.71493,7.292813,,1,,Europe/Paris,0
place_097530,,Vismara,43.725367,7.263193,,1,,Europe/Paris,0
place_097531,,Vittone,43.674482,7.212588,,1,,Europe/Paris,0
place_097532,,Antonia Augusta,43.721968,7.286837,,1,,Europe/Paris,0
place_098157,,Voie Romaine,43.745256,7.319114,,1,,Europe/Paris,0
place_098336,,Vosgelade,43.717691,7.128959,,1,,Europe/Paris,0
place_097533,,Wilson,43.700404,7.273565,,1,,Europe/Paris,0
place_100055,,Wilson,43.699891,7.274453,,1,,Europe/Paris,0
place_097534,,XVe Corps,43.706169,7.281156,,1,,Europe/Paris,0
place_095943,,Ziem,43.665997,7.165448,,1,,Europe/Paris,0
place_098007,,Zone d'Activité,44.068557,7.255187,,1,,Europe/Paris,0
place_BAIR,,Bairols,43.982455,7.126949,,1,,Europe/Paris,0
place_CLANS,,Clans,43.996446,7.149369,,1,,Europe/Paris,0
place_LTVIL9,,La Tour Village,43.947611,7.184304,,1,,Europe/Paris,0
place_LesBu,,Les Buisses,44.083042,7.042108,,1,,Europe/Paris,0
place_100459,,Parc Impérial,43.705046,7.251254,,1,,Europe/Paris,0
place_RIVIL,,Rimplas Village,44.064133,7.132677,,1,,Europe/Paris,0
place_RQCCM,,Roquebilière Carrefour Market,43.999598,7.311779,,1,,Europe/Paris,0
place_ROUBVI,,Roubion Village,44.092393,7.0503,,1,,Europe/Paris,0
place_ROUR1,,Roure,44.090253,7.087471,,1,,Europe/Paris,0
place_100163,,RUE 18 / Avenue 1,43.811588,7.185968,,1,,Europe/Paris,0
place_096122,,Rue 18bis,43.810467,7.182836,,1,,Europe/Paris,0
place_DMSDV,,ST-DALMAS le Selvage Village,44.28372,6.866431,,1,,Europe/Paris,0
place_UTEL,,Utelle,43.919015,7.244435,,1,,Europe/Paris,0
place_VENAN,,Venanson,44.05364,7.252988,,1,,Europe/Paris,0
21648,BZVIL8,Bairols Village,43.982455,7.126949,,0,place_BAIR,,0
21645,CLANS5,Clans,43.996446,7.149369,,0,place_CLANS,,0
21649,LTVIL9,La Tour Village,43.947611,7.184304,,0,place_LTVIL9,,0
21681,RBBUI1,Les Buisses,44.083042,7.042108,,0,place_LesBu,,0
21753,RIVIL3,Rimplas Village,44.064133,7.132677,,0,place_RIVIL,,1
21733,RQCCM3,Roquebilière Carrefour Market,43.999598,7.311779,,0,place_RQCCM,,0
21652,RBVIL2,Roubion Village,44.092393,7.0503,,0,place_ROUBVI,,0
21644,RRVIL4,Roure Village,44.090253,7.087471,,0,place_ROUR1,,0
21680,DMSDV0,St-Dalmas-le-Selvage Village,44.28372,6.866431,,0,place_DMSDV,,0
21684,UTUTE4,Utelle,43.919015,7.244435,,0,place_UTEL,,0
21756,VOVEN6,Venanson,44.05364,7.252988,,0,place_VENAN,,1
8219,VMOLV9,Olivula,43.716498,7.321838,,0,place_VMOLV9,,0
place_VMCAP,,Cap d'Azur,43.716937,7.317193,,1,,Europe/Paris,0
place_VNLCY,,Les Cayrons,43.707732,7.130337,,1,,Europe/Paris,0
place_NCMTR4,,Montréal,43.685057,7.223045,,1,,Europe/Paris,0
8253,VMCAP3,Cap d'Azur,43.716994,7.316858,,0,place_VMCAP,,1
8254,VMCAP4,Cap d'Azur,43.71688,7.317528,,0,place_VMCAP,,1
3254,VNLCY4,Les Cayrons,43.707781,7.130369,,0,place_VNLCY,,1
2864,NCMTR4,Montréal,43.685057,7.223045,,0,place_NCMTR4,,1
place_VNCMP,,Camping,43.712321,7.089904,,1,,Europe/Paris,0
3017,VNCMP5,Camping,43.712321,7.089904,,0,place_VNCMP,,0
place_NCALS,,Alsace Lorraine,43.698062,7.257784,,1,,Europe/Paris,0
place_VHUGO1,,Jean Médecin,43.700512,7.267688,,1,,Europe/Paris,0
1620,VHUGO1,Jean Médecin,43.700512,7.267688,,0,place_VHUGO1,,1
place_NCCHB0,,Château Bellet,43.749876,7.212883,,1,,Europe/Paris,0
place_NCCHB1,,Château Bellet,43.74996,7.212885,,1,,Europe/Paris,0
place_CAPER7,,Le Pérousin,43.665983,7.148508,,1,,Europe/Paris,0
2900,NCCHB0,Château Bellet,43.749876,7.212883,,0,place_NCCHB0,,1
2901,NCCHB1,Château Bellet,43.74996,7.212885,,0,place_NCCHB1,,1
4297,CAPER7,Le Pérousin,43.665983,7.148508,,0,place_CAPER7,,1
2904,SAIPA4,Saint-Pancrace,43.743646,7.241031,,0,place_097421,,1
6174,CONEC2,Crématorium,43.77155,7.222689,,0,place_CONEC2,,0
32019,GC4019,La Lubiane,43.724199,7.12587,,0,place_GC4019,,0
32016,GC4016,La Lune,43.72315,7.131933,,0,place_GC4016,,0
3200,C40A9,Le Claoux,43.727935,7.114756,,0,place_C40A9,,0
32018,GC4018,Le Vallon,43.724767,7.127515,,0,place_GC4018,,0
32015,GC4015,Les Bruyères,43.723023,7.134533,,0,place_GC4015,,0
32011,GC4011,Les Vergers de Vence,43.735367,7.12577,,0,place_GC4011,,0
32017,GC4017,Logis,43.724781,7.129089,,0,place_GC4017,,0
3118,VNPRL3,Pont Royal,43.723806,7.107095,,0,place_VNPRL3,,0
3215,C40A22,Provence,43.731962,7.121439,,0,place_C40A22,,0
3216,C40A23,Ugecam,43.720874,7.127598,,0,place_C40A23,,0
place_GC4014,,Ecole Freinet,43.724985,7.133329,,1,,Europe/Paris,0
place_ VNOSU,,L’Olivier du Suve,43.726009,7.121408,,1,,Europe/Paris,0
place_VNVSE,,La vençoise,43.721403,7.116542,,1,,Europe/Paris,0
place_ VNMIR,,Le Mirabaous,43.721254,7.120722,,1,,Europe/Paris,0
place_VNTUN2,,Le Tunnel,43.7363,7.12859,,1,,Europe/Paris,0
place_VNAGA,,Les Agaves,43.73321,7.123096,,1,,Europe/Paris,0
place_VNOLV0,,Les Oliviers  scolabus,43.727547,7.11862,,1,,Europe/Paris,0
place_VNPLM,,Les Palmiers  scolabus,43.726607,7.112329,,1,,Europe/Paris,0
place_VNPRD5,,Pierre Droite,43.714801,7.119111,,1,,Europe/Paris,0
place_ VNRSU,,Résidence du Suve,43.725609,7.122431,,1,,Europe/Paris,0
place_ VNSQM,,Square Maliver,43.723091,7.108188,,1,,Europe/Paris,0
place_VNASV,,Stade De Gaulle A.S.V,43.720919,7.119071,,1,,Europe/Paris,0
32014,GC4014,Ecole Freinet,43.724985,7.133329,,0,place_GC4014,,0
3259,VNOSU9,L’Olivier du Suve,43.726009,7.121408,,0,place_ VNOSU,,1
3260,VNVSE0,La vençoise,43.721403,7.116542,,0,place_VNVSE,,1
3262,VNMIR2,Le Mirabaous,43.721254,7.120722,,0,place_ VNMIR,,1
3272,VNTUN2,Le Tunnel,43.7363,7.12859,,0,place_VNTUN2,,1
3271,VNAGA1,Les Agaves,43.73321,7.123096,,0,place_VNAGA,,1
3270,VNOLV0,Les Oliviers,43.727547,7.11862,,0,place_VNOLV0,,1
3269,VNPLM9,Les Palmiers  scolabus,43.726607,7.112329,,0,place_VNPLM,,1
3245,VNPDR5,Pierre Droite,43.714801,7.119111,,0,place_VNPRD5,,0
3258,VNRSU8,Résidence du Suve,43.725609,7.122431,,0,place_ VNRSU,,1
3257,VNSQM7,Square Maliver,43.723091,7.108188,,0,place_ VNSQM,,1
3261,VNASV1,Stade De Gaulle A.S.V,43.720919,7.119071,,0,place_VNASV,,1
place_CRROS7,,La Roseraie,43.771892,7.204721,,1,,Europe/Paris,0
2907,CRROS7,La Roseraie,43.771892,7.204721,,0,place_CRROS7,,1
21627,ROCOU7,Le Cougne,44.039594,7.290564,,0,place_097589,,0
32020,GC4020,UGECAM,43.720703,7.127776,,0,place_GC4020,,0
place_ROCJS,,Collège Jean Saline,44.01235,7.308988,,1,,Europe/Paris,0
place_STSACO,,Collège St-Blaise,44.084274,7.105138,,1,,Europe/Paris,0
place_VNFCA,,Fort Carré,43.729687,7.125923,,1,,Europe/Paris,0
place_CAJAD1,,Jade,43.677487,7.157333,,1,,Europe/Paris,0
place_CAJAD2,,Jade,43.677093,7.15801,,1,,Europe/Paris,0
place_BOLYC,,La Bolline Lycée,44.070057,7.167949,,1,,Europe/Paris,0
place_ VNLUB,,La Lubiane,43.724231,7.125616,,1,,Europe/Paris,0
place_VNLAC,,Le Lacet,43.721408,7.135275,,1,,Europe/Paris,0
place_VNCHE,,Les Chênes,43.730169,7.130914,,1,,Europe/Paris,0
place_ VNHSL,,Les Hauts de Saint Lambert,43.721584,7.12715,,1,,Europe/Paris,0
place_CSVRO9,,Village Roguez,43.771932,7.220208,,1,,Europe/Paris,0
place_ VNVOG,,Vosgelade scolabus,43.717896,7.129377,,1,,Europe/Paris,0
32133,GEC624,Avenue du Train des Pignes,43.760733,7.203382,,0,place_096196,,0
21666,ROCJS1,Collège Jean Saline,44.01235,7.308988,,0,place_ROCJS,,0
21665,STSACO,Collège St-Blaise,44.084274,7.105138,,0,place_STSACO,,0
3266,VNFCA6,Fort Carré,43.729687,7.125923,,0,place_VNFCA,,1
4301,CAJAD1,Jade,43.677487,7.157333,,0,place_CAJAD1,,1
4302,CAJAD2,Jade,43.677093,7.15801,,0,place_CAJAD2,,1
21343,BOLYC3,La Bolline Lycée,44.070057,7.167949,,0,place_BOLYC,,0
21345,BOLYC5,La Bolline Lycée,44.069722,7.168194,,0,place_BOLYC,,0
3267,VNLUB7,La Lubiane,43.724231,7.125616,,0,place_ VNLUB,,1
3264,VNLAC4,Le Lacet,43.721408,7.135275,,0,place_VNLAC,,1
3265,VNCHE5,Les Chênes,43.730169,7.130914,,0,place_VNCHE,,1
3256,VNHSL6,Les Hauts de Saint Lambert,43.721584,7.12715,,0,place_ VNHSL,,1
6189,CSVRO9,Village Roguez,43.771932,7.220208,,0,place_CSVRO9,,1
3263,VNVOG3,Vosgelade scolabus,43.717896,7.129377,,0,place_ VNVOG,,1
place_ARCHE,,Hôpital L'Archet,43.697106,7.227571,,1,,Europe/Paris,0
place_WCADA,,CADAM / Centre Administratif,43.676247,7.198934,,1,,Europe/Paris,0
place_CARLON,,Carlone,43.693693,7.241908,,1,,Europe/Paris,0
place_CARLM,,Carlone/Madeleine,43.694154,7.243468,,1,,Europe/Paris,0
place_WCARR,,Carras,43.681635,7.2309,,1,,Europe/Paris,0
place_CCSISI,,Centre Commercial / Saint-Isidore,43.70965,7.188707,,1,,Europe/Paris,0
place_LACENC,,Centre Commercial Cap 3000,43.659133,7.19534,,1,,Europe/Paris,0
place_WGCUM,,Centre Universitaire Méditerranéen,43.693028,7.249533,,1,,Europe/Paris,0
place_WDURA,,Durandy,43.701457,7.272328,,1,,Europe/Paris,0
place_ECOPRC,,Eco-Parc,43.697774,7.196495,,1,,Europe/Paris,0
place_CAGARE,,Gare Cagnes-sur-Mer,43.658996,7.147629,,1,,Europe/Paris,0
place_WGARI,,Garibaldi le Château,43.700039,7.280652,,1,,Europe/Paris,0
place_GRAREN,,Grand Arénas,43.669233,7.210433,,1,,Europe/Paris,0
place_BLACHE,,La Blache,44.196585,7.006168,,1,,Europe/Paris,0
place_GRARIM,,Avenue des Alpes,43.661667,7.133041,,1,,Europe/Paris,0
place_SAPLA,,Vieux Chemin de l’Abadie,43.738509,7.292244,,1,,Europe/Paris,0
place_WPONT,,La Plaine,43.68749,7.201602,,1,,Europe/Paris,0
place_LVLSU,,Laval Sud,43.821777,7.263216,,1,,Europe/Paris,0
place_LACHT,,Le Château,43.691484,7.176015,,1,,Europe/Paris,0
place_LAEPG,,L'Epingle,43.713097,7.169583,,1,,Europe/Paris,0
place_ARBOUN,,Les Arboras / Université,43.69272,7.199293,,1,,Europe/Paris,0
place_ARBORA,,Les Arboras,43.692171,7.199975,,1,,Europe/Paris,0
place_MERID,,Méridia,43.682935,7.203103,,1,,Europe/Paris,0
place_PPHOEN,,Parc Phoenix,43.669431,7.219101,,1,,Europe/Paris,0
place_VNPRKT,,Parking Toreille,43.722315,7.11661,,1,,Europe/Paris,0
place_PAUMO,,Paul Montel / Les Moulins,43.673437,7.208574,,1,,Europe/Paris,0
place_POPAU,,Pont de Paule,44.120273,7.092052,,1,,Europe/Paris,0
place_PORLYM,,Port Lympia / Arson,43.698877,7.285669,,1,,Europe/Paris,0
place_STHELE,,Sainte-Hélène,43.68538,7.235375,,1,,Europe/Paris,0
place_WSTADE,,Stade,43.705203,7.196584,,1,,Europe/Paris,0
place_DKLEIN,,Defly / Klein,43.701809,7.277624,,1,,Europe/Paris,0
place_CRCCD,,Lou Gourg,43.784052,7.176659,,1,,Europe/Paris,0
21716,CRCCD6,Lou Gourg,43.784052,7.176659,,0,place_CRCCD,,0
3246,VNFBA6,Foyer des Baoux,43.7356,7.12295,,0,place_VNFBA6,,0
3149,VNABY2,L'Abey,43.73872,7.130925,,0,place_VNABY2,,0
3150,VNABY1,L'Abey,43.738761,7.130818,,0,place_VNABY1,,0
3152,SJLAF1,Lafayette,43.745162,7.137018,,0,place_SJLAF1,,0
3155,VNCOU1,Le Cougnet,43.740588,7.131866,,0,place_VNCOU1,,0
3156,VNCOU2,Le Cougnet,43.740574,7.131964,,0,place_VNCOU2,,0
3157,VNFNZ2,Le Fonzéri,43.72673,7.105829,,0,place_VNFNZ2,,1
3162,VNADR1,Les Adrets,43.73403,7.121713,,0,place_VNADR1,,0
3163,VNADR2,Les Adrets,43.733991,7.121784,,0,place_VNADR2,,0
3168,VNFNT1,Les Fonts,43.742819,7.132513,,0,place_VNFNT1,,0
3169,VNFNT2,Les Fonts,43.742806,7.132613,,0,place_VNFNT2,,0
21197,POCAG5,Pont de Cagnes,43.74813,7.130138,,0,place_POCAG5,,0
21237,POCAG7,Pont de Cagnes,43.748363,7.129963,,0,place_POCAG7,,0
3184,VNSMA1,Saint-Martin,43.726088,7.10734,,0,place_VNSMA1,,0
place_BOYER,,Boyer,43.701978,7.282343,,1,,Europe/Paris,0
place_CHENIE,,Chénier,43.723129,7.259996,,1,,Europe/Paris,0
place_CYRNO,,Cyrnos,43.715321,7.253843,,1,,Europe/Paris,0
place_DELFIR,,Delfino / Riquier,43.703037,7.289388,,1,,Europe/Paris,0
place_FANNY,,Fanny / Cessole,43.722381,7.250724,,1,,Europe/Paris,0
place_GSNCFM,,Gare Thiers / Médecin,43.705091,7.264273,,1,,Europe/Paris,0
place_GRPIN,,Maison de l'Environnement,43.712965,7.255072,,1,,Europe/Paris,0
place_NDAME,,Notre Dame,43.704145,7.267671,,1,,Europe/Paris,0
place_SASSE,,Sasserno,43.702442,7.27105,,1,,Europe/Paris,0
3101,VNFOC2,Maréchal Foch,43.723683,7.105525,,0,place_098305,,0
3151,SJLAF2,Lafayette,43.745364,7.136385,,0,place_SJLAF2,,1
